edge_id,src_atom_id,dst_atom_id,relation_type,rule_id,confidence,evidence_json,notes
EDGE:V1:000510,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-087,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-087"", ""signal_type"": ""risk""}",
EDGE:V1:000511,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-088,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-088"", ""signal_type"": ""format""}",
EDGE:V1:000512,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-089,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-089"", ""signal_type"": ""constraint""}",
EDGE:V1:000513,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-090,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-090"", ""signal_type"": ""risk""}",
EDGE:V1:000514,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-091,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-091"", ""signal_type"": ""preference""}",
EDGE:V1:000515,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-092,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""high"", ""signal_id"": ""LCS-092"", ""signal_type"": ""constraint""}",
EDGE:V1:000516,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-093,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-093"", ""signal_type"": ""assumption""}",
EDGE:V1:000517,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-094,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-094"", ""signal_type"": ""preference""}",
EDGE:V1:000518,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-095,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-095"", ""signal_type"": ""constraint""}",
EDGE:V1:000519,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-096,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""critical"", ""signal_id"": ""LCS-096"", ""signal_type"": ""risk""}",
EDGE:V1:000520,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-097,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-097"", ""signal_type"": ""format""}",
EDGE:V1:000521,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-098,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""medium"", ""signal_id"": ""LCS-098"", ""signal_type"": ""constraint""}",
EDGE:V1:000522,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-099,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-099"", ""signal_type"": ""assumption""}",
EDGE:V1:000523,ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-100,ATOM:command_mode_prompt_compiler:PROFILE:/compile,injects_before_command,R9_LATENT_CONSTRAINT_INJECT_BEFORE_COMPILE,0.7,"{""severity"": ""low"", ""signal_id"": ""LCS-100"", ""signal_type"": ""preference""}",
